Model Year,Mfr Name,Division,Carline,Verify Mfr Cd,Index (Model Type Index),Eng Displ,# Cyl,Transmission,City FE (Guide) - Conventional Fuel,Hwy FE (Guide) - Conventional Fuel,Comb FE (Guide) - Conventional Fuel,City Unadj FE - Conventional Fuel,Hwy Unadj FE - Conventional Fuel,Comb Unadj FE - Conventional Fuel,City Unrd Adj FE - Conventional Fuel,Hwy Unrd Adj FE - Conventional Fuel,Comb Unrd Adj FE - Conventional Fuel,Guzzler? ,Air Aspir Method,Air Aspiration Method Desc,Trans,Trans Desc,"Trans, Other",# Gears,Lockup Torque Converter,Trans Creeper Gear,Drive Sys,Drive Desc,Max Ethanol % - Gasoline,Max Biodiesel %,Range1 - Model Type Driving Range - Conventional Fuel,Fuel Usage  - Conventional Fuel,Fuel Usage Desc - Conventional Fuel,Fuel Unit - Conventional Fuel,Fuel Unit Desc - Conventional Fuel,Gas Guzzler Exempt (Where Truck = 1975 NHTSA truck definition),Gas Guzzler Exempt Desc (Where Truck = 1975 NHTSA truck definition),2Dr Pass Vol,2Dr Lugg Vol,4Dr Pass Vol,4Dr Lugg Vol,Htchbk Pass Vol,Htchbk Lugg Vol,Annual Fuel1 Cost - Conventional Fuel,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,City2 FE (Guide) - Alternative Fuel,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,City2 Unadj FE - Alternative Fuel,Hwy2 Unadj FE - Alternative Fuel,Comb2 Unadj FE - Alternative Fuel,City2 Unrd Adj FE - Alternative Fuel,Hwy2 Unrd Adj FE - Alternative Fuel,Cmb2 Unrd Adj FE - Alternative Fuel, Range2 - Alt Fuel Model Typ Driving Range - Alternative Fuel, Fuel2 Usage - Alternative Fuel, Fuel2 Usage Desc - Alternative Fuel,Fuel2 Unit - Alternative Fuel,Fuel2 Unit Desc - Alternative Fuel,Fuel2 Annual Fuel Cost - Alternative Fuel,City CO2 Rounded Adjusted - Fuel2,Hwy CO2 Rounded Adjusted - Fuel2,Comb CO2 Rounded Adjusted - Fuel2,Fuel2 EPA Calculated Annual Fuel Cost - Alternative Fuel,Descriptor - Model Type (40 Char or less),Intake Valves Per Cyl,Exhaust Valves Per Cyl,Carline Class,Carline Class Desc,Car/Truck Category - Cash for Clunkers Bill.,Calc Approach Desc,Release Date,EPA FE Label Dataset ID,Unnamed: 74,Unique Label?,Label Recalc?,Relabel,Relabel Desc,Suppressed?,Police/Emerg?,Comments - Mfr Eng Cnfg,Cyl Deact?,Cyl Deact Desc,Var Valve Timing?,Var Valve Timing Desc,Var Valve Lift?,Var Valve Lift Desc,Energy Storage Device Desc,"Energy Storage Device,If Other",# Batteries,Battery Type Desc,"Battery Type, If Other",Total Voltage for Battery Pack(s),Batt Energy Capacity (Amp-hrs),Batt Specific Energy (Watt-hr/kg),Batt Charger Type Desc,Comments,# Capacitors,Regen Braking Type Desc,"Regen Braking Type, If Other","Regen Braking Wheels Source (Front, Rear, Both)",Driver Cntrl Regen Braking?,Fuel Cell Desc,Usable H2 Fill Capacity (kg),Fuel Cell Onboard H2 Capacity (kg),HEV-EV Comments,# Drive Motor Gen,Motor Gen Type Desc,"Motor Gen Type, If Other",Rated Motor Gen Power (kW),Fuel Metering Type 1 Desc,Fuel Metering Type 2 Desc,Fuel Metering Sys Cd,Fuel Metering Sys Desc,Fuel Cell Vehicle (Y or N),Off Board Charge Capable (Y or N),Camless Valvetrain (Y or N),Oil Viscosity,Stop/Start System (Engine Management System) Code,Stop/Start System (Engine Management System)  Description,Model Type Desc (MFR entered),Charge Depleting Calc Appr Code (PHEV only),Charge Depleting Calc Appr Desc (PHEV only),Charge Sustaining Calc Appr Code (PHEV only),Charge Sustaining Calc Appr Desc (PHEV only),EPA Calculated Annual Fuel Cost,EPA Calculated Gas Guzzler MPG,MFR Calculated Gas Guzzler MPG ,EPA Calculated Gas Guzzler Indicator (Y or N),Unnamed: 130,FE Rating (1-10 rating on Label),GHG Rating (1-10 rating on Label),GHG 1-10 rating on Ethanol (EPA Determined),#1 Smog Rating Test Group,#1 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 1),#1 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 1),SmartWay1 (EPA-derived SmartWay rating for Test Group 1),#2 Smog Rating Test Group,#2 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 2),#2 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 2),SmartWay2 (EPA-derived SmartWay rating for Test Group 2),#3 Smog Rating Test Group,#3 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 3),#3 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 3),SmartWay3 (EPA-derived SmartWay rating for Test Group 3),#4 Smog Rating Test Group,#4 Mfr Smog Rating (Mfr Smog 1-10 Rating on Label for Test Group 4),#4 EPA Smog Rating (EPA Smog 1-10 Rating on Label for Test Group 4),SmartWay4 (EPA-derived SmartWay rating for Test Group 4),$ You Save over 5 years (amount saved in fuel costs over 5 years - on label) ,$ You Spend over 5 years (increased amount spent in fuel costs over 5 years - on label) ,City CO2 Rounded Adjusted,Hwy CO2 Rounded Adjusted,Comb CO2 Rounded Adjusted (as shown on FE Label),CO2-PHEV Composite Rounded Adjusted Combined CO2,240V Charge Time at 240 volts (hours),120V Charge time at 120 Volts (hours),PHEV Total Driving Range (rounded to nearest 10 miles)DISTANCE,City PHEV Composite MPGe,Hwy PHEV Composite MPGe,Comb PHEV Composite MPGe
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,706,5.3,8,Auto(A10),14,19,16,18.6,29.7,22.3607,14.0,19.0,16.0,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; Start-Stop;,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2022-02-21,31002,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,with Sport Mode,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,4500.0,633,468,555,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,708,5.3,8,Auto(A10),14,19,16,18.5197,29.5393,22.2558,14.0,19.0,16.0,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; Start-Stop;,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2022-02-21,31000,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,4500.0,635,468,556,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,714,5.3,8,Auto(A10),16,20,18,20.3778,31.3393,24.1843,16.0293,19.8665,17.5551,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1950,1950,,,,,,,,,,,,,,,,,,,,SIDI; Start-Stop;,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2022-02-21,30987,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,.,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,3250.0,554,447,506,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,836,5.3,8,Auto(A10),15,19,17,19.5,28.0,22.5853,15.3816,19.1676,16.8822,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; Stop-Start; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-25,30519,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,3750.0,576,465,526,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,960,5.3,8,Auto(A10),15,19,16,18.2,28.7,21.7869,14.6287,18.9604,16.305,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-04,30373,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,4500.0,605,470,545,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,986,5.3,8,Auto(A6),14,18,16,17.9,28.3,21.4467,14.0,18.0,16.0,,,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85.0,,384,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2200,2200,11.0,13.0,12.0,13.7,21.7,16.4249,11.1082,15.6701,12.7828,288,E,Ethanol (E85),MPG,miles per gallon,2450.0,574.0,487.0,529.0,2450.0,SIDI; FFV; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-10-04,30148,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,3,3,3.0,NGMXT05.3385,3,,,,,,,,,,,,,,,,4500.0,634,494,555,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,913,5.3,8,Auto(A8),15,20,17,19.491,28.8941,22.8351,15.2589,19.8675,17.0373,,,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-04,30331,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,2-Mode,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,3750.0,582,447,521,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,843,5.3,8,Auto(A8),15,20,17,19.3023,29.1964,22.7755,15.1081,20.0469,16.9919,,,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; Transmission with Sport Mode; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-04,30325,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,3-Mode,,,,,,,,,,3,3,,NGMXT05.3386,6,,,,,,,,,,,,,,,,3750.0,586,444,522,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,865,6.2,8,Auto(A10),14,19,16,17.4,28.6,21.1222,14.1316,19.1492,16.0206,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-04,30356,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,2-Mode,,,,,,,,,,3,3,,NGMXT06.2375,6,,,,,,,,,,,,,,,,7250.0,628,465,555,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,880,6.2,8,Auto(A10),15,20,17,18.5,28.8,22.0484,14.9703,19.7906,16.8131,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2600,2600,,,,,,,,,,,,,,,,,,,,SIDI; Stop-Start; Transmission with Sport Mode; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-04,30344,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,3-Mode,,,,,,,,,,3,3,,NGMXT06.2375,6,,,,,,,,,,,,,,,,6500.0,593,451,529,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD,GMX,870,6.2,8,Auto(A10),14,18,16,18.3008,28.2024,21.7347,14.0,18.0,16.0,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; Stop-Start; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-04,30343,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,NGMXT06.2375,6,,,,,,,,,,,,,,,,7250.0,635,494,555,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,922,2.7,4,Auto(A8),16,18,17,19.9,26.9,22.5394,16.0289,18.0,17.0,,TC,Turbocharged,A,Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2050,2050,,,,,,,,,,,,,,,,,,,,SIDI; ,2,2,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-06,30416,,N,N,,,N,N,AFM and Stop/Start,Y,Active Fuel Management,Y,Cam Phaser,Y,"High,Low,Zero(Cylinder Deactivation)",,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,NGMXT02.7100,6,,,,,,,,,,,,,,,,3750.0,555,492,522,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,891,3.0,6,Auto(A10),20,23,21,25.1,34.6,28.6384,19.8767,22.7505,21.0746,,TC,Turbocharged,A,Automatic,,10,Y,N,4,4-Wheel Drive,,20.0,,DU,"Diesel, ultra low sulfur (15 ppm, maximum)",MPG,miles per gallon,T,Truck,,,,,,,1800,1800,,,,,,,,,,,,,,,,,,,,,2,2,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-09-27,30297,,N,N,,,N,N,,N,,N,,N,,,,,,,,,,,,,,,,,,,,,,,,,,,CRDI,Common Rail Direct Diesel Injection,,,N,0W20,Y,Yes,,,,,,,,,,,4,4,,NGMXT03.0351,3,,,,,,,,,,,,,,,,2500.0,506,447,479,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,702,5.3,8,Auto(A10),13,17,15,18.0,27.4999,21.3132,13.0,17.0,15.0,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2022-02-21,30998,,N,N,,,N,N,,N,,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,2,2,,NGMXT05.3386,6,,,,,,,,,,,,,,,,5250.0,684,523,593,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,840,5.3,8,Auto(A10),14,17,15,17.9,25.4435,20.6558,14.2054,16.8217,15.2744,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; Stop-Start; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-25,30521,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,2,2,,NGMXT05.3386,6,,,,,,,,,,,,,,,,5250.0,624,529,581,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,828,5.3,8,Auto(A10),14,17,15,17.6,25.4,20.4221,14.0052,16.8796,15.1675,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-04,30364,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,,NGMXT05.3386,6,,,,,,,,,,,,,,,,5250.0,632,527,585,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,698,5.3,8,Auto(A6),14,16,15,16.6,24.8,19.5017,13.5178,16.0,15.2411,,,Naturally Aspirated,A,Automatic,,6,Y,N,4,4-Wheel Drive,85.0,,360,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,10.0,12.0,11.0,12.5,19.0,14.7745,10.1791,13.8319,11.5519,264,E,Ethanol (E85),MPG,miles per gallon,2650.0,617.0,524.0,571.0,2650.0,SIDI; FFV; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-10-04,30150,,N,N,,,N,N,,Y,Active Fuel Management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,3.0,NGMXT05.3385,3,,,,,,,,,,,,,,,,5250.0,656,555,610,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,849,5.3,8,Auto(A8),14,18,15,17.6,25.7,20.5087,13.9127,17.6332,15.3723,,,Naturally Aspirated,A,Automatic,,8,Y,N,4,4-Wheel Drive,10.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2350,2350,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Vehicle Specific 5-cycle label,2021-10-04,30321,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,2,2,,NGMXT05.3386,6,,,,,,,,,,,,,,,,5250.0,636,504,577,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,869,6.2,8,Auto(A10),14,18,16,17.602,26.0023,20.5962,14.286,17.8552,15.6981,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2750,2750,,,,,,,,,,,,,,,,,,,,SIDI; Stop-Start; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-04,30509,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,3,3,,NGMXT06.2375,6,,,,,,,,,,,,,,,,7250.0,622,498,566,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD MUD TERRAIN TIRES,GMX,855,6.2,8,Auto(A10),13,17,14,15.8443,24.1564,18.7472,12.935,16.5705,14.3519,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,3150,3150,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2021-10-04,30351,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,N,No,,,,,,,,,,,2,2,,NGMXT06.2375,6,,,,,,,,,,,,,,,,9250.0,687,537,619,,,,,,,
2022,General Motors,Chevrolet,SILVERADO 4WD ZR2,GMX,723,6.2,8,Auto(A10),14,17,15,17.3,24.5,19.9365,14.0551,16.6896,15.1298,,,Naturally Aspirated,A,Automatic,,10,Y,N,4,4-Wheel Drive,10.0,,,GP,Gasoline (Premium Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,2950,2950,,,,,,,,,,,,,,,,,,,,SIDI; ,1,1,13,Standard Pick-up Trucks 4WD,,Derived Vehicle Specific 5-cycle Calculation Approach for city label but Modified 5-cycle Calculation Approach for Highway label,2022-02-07,30882,,N,N,,,N,N,,Y,dynamic fuel management,Y,cam phaser,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDI,Spark Ignition Direct Injection,,,N,0W20,Y,Yes,,,,,,,,,,,2,2,,NGMXT06.2375,6,,,,,,,,,,,,,,,,8250.0,634,532,588,,,,,,,
2022,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,104,2.7,6,Auto(S10),19,24,21,23.2554,33.1257,26.8564,18.5267,23.6578,20.5305,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,P,Part-time 4-Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1700,1700,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Stop-Start; ,2,2,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-11-18,30621,,N,N,,,N,N,2.7L TiVCT GTPFDI;,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30 / API SP,Y,Yes,Stop-start label,,,,,,,,,,4,4,,NFMXT02.73JK,6,,,,,,,,,,,,,,,,2000.0,480,375,433,,,,,,,
2022,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,219,2.7,6,Auto(S10),17,23,20,21.7054,32.6065,25.5491,17.3797,23.3145,19.6281,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,P,Part-time 4-Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-11-18,30563,,N,N,,,N,N,2.7L TiVCT GTPFDI;,N,,Y,dual intake & exhaust,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,5W-30 / API SP,N,No,Start/Stop Delete,,,,,,,,,,4,4,,NFMXT02.73JK,6,,,,,,,,,,,,,,,,2250.0,512,382,453,,,,,,,
2022,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,224,3.5,6,Auto(S10),17,23,19,21.1971,32.9902,25.2605,17.001,23.0,19.4384,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,P,Part-time 4-Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1850,1850,,,,,,,,,,,,,,,,,,,,SIDI & PFI; ,2,2,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-11-18,30549,,N,N,,,N,N,3.5L F150,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 5W-30 API SP ILSACGF6,N,No,Start/Stop Delete,,,,,,,,,,4,4,,NFMXT03.54JK,6,,,,,,,,,,,,,,,,2750.0,523,386,467,,,,,,,
2022,Ford Motor Company,Ford,F150 PICKUP 4WD,FMX,109,3.5,6,Auto(S10),18,23,20,21.9924,32.9699,25.8682,17.5929,23.0,19.8543,,TC,Turbocharged,SA,Semi-Automatic,,10,Y,N,P,Part-time 4-Wheel Drive,15.0,,,G,Gasoline (Regular Unleaded Recommended),MPG,miles per gallon,T,Truck,,,,,,,1750,1750,,,,,,,,,,,,,,,,,,,,SIDI & PFI; Stop-Start; ,2,2,13,Standard Pick-up Trucks 4WD,,Derived 5-cycle label,2021-11-18,30547,,N,N,,,N,N,3.5L F150,N,,Y,TiVCT,N,,,,,,,,,,,,,,,,,,,,,,,,,,,GDPI,Spark Ignition direct & ported injection,,,N,SAE 5W-30 API SP ILSACGF6,Y,Yes,Start/Stop,,,,,,,,,,4,4,,NFMXT03.54JK,6,,,,,,,,,,,,,,,,2250.0,505,386,444,,,,,,,
