Year,Manufacturer,Division,Car_Model,City_FE_Alternative,Hwy2 Fuel FE (Guide) - Alternative Fuel,Comb2 Fuel FE (Guide) - Alternative Fuel,Annual_Fuel_Cost_Conventional,Annual_Fuel_Cost_Alternative,Fuel_Efficiency_Rating,GHG_Rating,Savings_5Yrs,Spending_5Yrs,City_CO2,Hwy_CO2,Comb_CO2
2024,Toyota,TOYOTA,TUNDRA 4WD,17.0,22.0,19.0,2850,,4,4,,4500.0,510,398,460
2024,Toyota,TOYOTA,TUNDRA 4WD,17.0,23.0,19.0,2850,,4,4,,4500.0,513,393,459
2024,Toyota,TOYOTA,TUNDRA 4WD,19.0,22.0,20.0,2700,,4,4,,3750.0,474,397,439
2024,Toyota,TOYOTA,TUNDRA 4WD,17.0,23.0,19.0,3400,,4,4,,7250.0,513,393,459
2024,Toyota,TOYOTA,TUNDRA 4WD,19.0,22.0,20.0,3200,,4,4,,6250.0,474,397,439
2024,Toyota,TOYOTA,TUNDRA 4WD PRO,18.0,20.0,19.0,2850,,4,4,,4500.0,483,435,461
2024,Toyota,TOYOTA,TUNDRA 4WD PRO,18.0,20.0,19.0,3400,,4,4,,7250.0,483,435,461
2024,General Motors,Cadillac,XT5 HEARSE FWD,20.0,23.0,21.0,3050,,4,4,,5500.0,453,391,425
2024,General Motors,Cadillac,XT5 LIMO FWD,20.0,23.0,21.0,3050,,4,4,,5500.0,453,391,425
2024,Mercedes-Benz,Mercedes-Benz,GLA 250,25.0,34.0,28.0,2300,,6,6,,1750.0,354,263,313
2024,Mercedes-Benz,Mercedes-Benz,GLB 250,25.0,33.0,28.0,2300,,6,6,,1750.0,362,267,319
2024,General Motors,Cadillac,XT5 HEARSE AWD,20.0,23.0,21.0,3050,,4,4,,5500.0,453,391,425
2024,General Motors,Cadillac,XT5 LIMO AWD,20.0,23.0,21.0,3050,,4,4,,5500.0,453,391,425
2024,General Motors,Chevrolet,SILVERADO 2WD CAB CHASSIS,15.0,18.0,16.0,3400,,3,3,,7250.0,585,496,545
2024,General Motors,Chevrolet,SILVERADO 4WD CAB CHASSIS,14.0,17.0,15.0,3600,,2,2,,8250.0,624,521,577
2024,General Motors,GMC,SIERRA 2WD CAB CHASSIS,14.0,17.0,15.0,3600,,2,2,,8250.0,634,514,580
2024,General Motors,GMC,SIERRA 4WD CAB CHASSIS,14.0,17.0,15.0,3600,,2,2,,8250.0,626,524,580
2024,FCA US LLC,Chrysler,Pacifica,19.0,28.0,22.0,2450,,5,5,,2500.0,469,317,401
2024,FCA US LLC,Chrysler,Voyager,19.0,28.0,22.0,2450,,5,5,,2500.0,469,317,401
2024,Honda,Honda,ODYSSEY FWD,19.0,28.0,22.0,2450,,5,5,,2500.0,456,319,394
2024,Kia,KIA,Carnival,19.0,26.0,22.0,2450,,5,5,,2500.0,461,343,408
2024,Toyota,TOYOTA,SIENNA,36.0,36.0,36.0,1500,,7,7,2250.0,,247,244,246
2024,FCA US LLC,Chrysler,Pacifica AWD,17.0,25.0,20.0,2700,,4,4,,3750.0,531,351,450
2024,Toyota,TOYOTA,SIENNA AWD,35.0,36.0,35.0,1550,,7,7,2000.0,,256,250,253
2024,Honda,Acura,MDX FWD,19.0,26.0,22.0,2950,,5,5,,5000.0,470,339,411
2024,FCA US LLC,ALFA ROMEO,Stelvio,22.0,29.0,25.0,2600,,5,5,,3250.0,404,305,359
2024,BMW,BMW,X3 sDrive30i,23.0,29.0,25.0,2600,,5,5,,3250.0,389,307,352
2024,General Motors,Buick,ENCORE GX FWD,30.0,31.0,30.0,1800,,6,6,750.0,,294,288,297
2024,General Motors,Buick,ENCORE GX FWD,29.0,31.0,30.0,1800,,6,6,750.0,,302,287,297
2024,General Motors,Cadillac,XT4 FWD,24.0,29.0,26.0,2500,,5,5,,2750.0,376,303,343
2024,General Motors,Cadillac,XT5 FWD,22.0,29.0,24.0,2700,,5,5,,3750.0,403,303,370
2024,General Motors,Cadillac,XT5 FWD,19.0,26.0,21.0,2550,,4,4,,3000.0,478,344,418
2024,General Motors,Cadillac,XT6 FWD,21.0,27.0,23.0,2800,,5,5,,4250.0,418,324,386
2024,General Motors,Cadillac,XT6 FWD,19.0,26.0,21.0,2550,,4,4,,3000.0,478,344,418
2024,General Motors,Chevrolet,BLAZER FWD,22.0,29.0,25.0,2150,,5,5,,1000.0,403,302,358
2024,General Motors,Chevrolet,BLAZER FWD,19.0,26.0,22.0,2450,,5,5,,2500.0,470,338,411
2024,General Motors,Chevrolet,EQUINOX FWD,26.0,31.0,28.0,1950,,6,6,0.0,,336,280,310
2024,General Motors,Chevrolet,TRAILBLAZER FWD,29.0,33.0,31.0,1750,,6,6,1000.0,,307,269,290
2024,Ford Motor Company,Ford,ESCAPE FWD,27.0,34.0,30.0,1800,,6,6,750.0,,334,256,299
2024,Ford Motor Company,Ford,ESCAPE FWD HEV,42.0,36.0,39.0,1400,,7,7,2750.0,,208,246,225
2024,General Motors,GMC,TERRAIN FWD,24.0,29.0,26.0,2100,,5,5,,750.0,370,307,342
2024,Honda,Honda,CR-V FWD,28.0,34.0,30.0,1800,,6,6,750.0,,314,260,290
2024,Honda,Honda,CR-V FWD,43.0,36.0,40.0,1350,,7,7,3000.0,,205,246,223
2024,Honda,Honda,PILOT FWD,19.0,27.0,22.0,2450,,5,5,,2500.0,465,326,402
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,26.0,32.0,28.0,1950,,6,6,0.0,,341,276,312
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,29.0,34.0,31.0,1750,,6,6,1000.0,,305,258,284
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona FWD,28.0,35.0,31.0,1750,,6,6,1000.0,,316,255,288
2024,Hyundai,HYUNDAI MOTOR COMPANY,Palisade FWD,19.0,26.0,22.0,2450,,5,5,,2500.0,460,336,404
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz FWD,22.0,26.0,23.0,2350,,5,5,,2000.0,409,347,381
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe FWD,20.0,29.0,24.0,2250,,5,5,,1500.0,436,305,377
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid FWD,36.0,35.0,36.0,1500,,7,7,2250.0,,246,252,249
2024,Hyundai,HYUNDAI MOTOR COMPANY,Tucson FWD,25.0,32.0,28.0,1950,,6,6,0.0,,357,280,323
2024,Hyundai,HYUNDAI MOTOR COMPANY,Venue,29.0,33.0,31.0,1750,,6,6,1000.0,,304,274,291
2024,Nissan,INFINITI,QX50,23.0,29.0,26.0,2500,,5,5,,2750.0,388,308,343
2024,Kia,KIA,Niro,53.0,45.0,49.0,1100,,8,8,4250.0,,168,196,181
2024,Kia,KIA,Niro FE,53.0,54.0,53.0,1000,,8,8,4750.0,,168,165,167
2024,Kia,KIA,Seltos FWD,28.0,34.0,31.0,1750,,6,6,1000.0,,312,259,288
2024,Kia,KIA,Sorento FWD,20.0,29.0,23.0,2350,,5,5,,2000.0,441,311,382
2024,Kia,KIA,Sorento FWD,23.0,31.0,26.0,2100,,5,5,,750.0,380,289,339
2024,Kia,KIA,Sorento Hybrid FWD,39.0,35.0,37.0,1450,,7,7,2500.0,,228,259,242
2024,Kia,KIA,Sportage FWD,25.0,33.0,28.0,1950,,6,6,0.0,,350,273,315
2024,Kia,KIA,Telluride FWD,20.0,26.0,22.0,2450,,5,5,,2500.0,447,339,398
2024,Toyota,LEXUS,NX 250,26.0,33.0,28.0,1950,,6,6,0.0,,345,269,311
2024,Toyota,LEXUS,RX 350,22.0,29.0,25.0,2600,,5,5,,3250.0,397,300,353
2024,Ford Motor Company,Lincoln,CORSAIR FWD,22.0,30.0,25.0,2150,,5,5,,1000.0,404,298,356
2024,Mercedes-Benz,Mercedes-Benz,GLC 300,24.0,32.0,27.0,2400,,5,5,,2250.0,366,277,326
2024,Nissan,MITSUBISHI MOTORS,Outlander 2WD,24.0,31.0,27.0,2000,,5,5,,250.0,371,284,331
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 2WD,25.0,28.0,26.0,2100,,5,5,,750.0,354,311,339
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 2WD,24.0,30.0,27.0,2000,,5,5,,250.0,365,295,333
2024,Nissan,NISSAN,PATHFINDER 2WD,20.0,27.0,23.0,2350,,5,5,,2000.0,434,332,388
2024,Nissan,NISSAN,ROGUE FWD,30.0,37.0,33.0,1650,,6,6,1500.0,,296,240,269
2024,Nissan,NISSAN,ROGUE FWD SL/PLATINUM,29.0,36.0,32.0,1700,,6,6,1250.0,,307,247,278
2024,Toyota,TOYOTA,COROLLA CROSS,31.0,33.0,32.0,1700,,6,6,1250.0,,283,267,276
2024,Toyota,TOYOTA,HIGHLANDER,22.0,29.0,25.0,2150,,5,5,,1000.0,403,305,359
2024,Toyota,TOYOTA,HIGHLANDER,21.0,28.0,24.0,2250,,5,5,,1500.0,419,311,370
2024,Toyota,TOYOTA,HIGHLANDER HYBRID,36.0,35.0,36.0,1500,,7,7,2250.0,,242,248,245
2024,Toyota,TOYOTA,RAV4,27.0,35.0,30.0,1800,,6,6,750.0,,321,255,292
2024,Volkswagen Group of,Volkswagen,Atlas,20.0,27.0,23.0,2350,,5,5,,2000.0,442,333,393
2024,Volkswagen Group of,Volkswagen,Atlas Cross Sport,20.0,27.0,23.0,2350,,5,5,,2000.0,442,333,393
2024,Volkswagen Group of,Volkswagen,Taos,28.0,36.0,31.0,1750,,6,6,1000.0,,319,244,286
2024,Volkswagen Group of,Volkswagen,Tiguan,23.0,30.0,26.0,2100,,5,5,,750.0,386,295,345
2024,Volkswagen Group of,Volkswagen,Tiguan S,24.0,31.0,27.0,2000,,5,5,,250.0,368,285,331
2024,Honda,Acura,MDX AWD,19.0,25.0,21.0,3050,,4,4,,5500.0,477,357,423
2024,Honda,Acura,RDX AWD,21.0,27.0,23.0,2800,,5,5,,4250.0,415,322,385
2024,Honda,Acura,RDX AWD A-SPEC,21.0,26.0,23.0,2800,,5,5,,4250.0,423,342,386
2024,FCA US LLC,ALFA ROMEO,Stelvio AWD,22.0,28.0,24.0,2700,,5,5,,3750.0,407,311,364
2024,FCA US LLC,ALFA ROMEO,Stelvio AWD,17.0,23.0,19.0,3400,,4,4,,7250.0,524,390,463
2024,Volkswagen Group of,Audi,Q3 quattro,22.0,29.0,25.0,2150,,5,5,,1000.0,404,305,360
2024,Volkswagen Group of,Audi,Q3 S line quattro,20.0,28.0,23.0,2350,,5,5,,2000.0,435,322,384
2024,Volkswagen Group of,Audi,Q5 quattro,23.0,29.0,26.0,2500,,5,5,,2750.0,382,301,346
2024,Volkswagen Group of,Audi,Q5 S line quattro,22.0,28.0,24.0,2700,,5,5,,3750.0,406,318,366
2024,Volkswagen Group of,Audi,Q5 Sportback S line quattro,22.0,28.0,24.0,2700,,5,5,,3750.0,406,318,366
2024,Volkswagen Group of,Audi,SQ5,19.0,24.0,21.0,3050,,4,4,,5500.0,474,370,427
2024,Volkswagen Group of,Audi,SQ5 Sportback,19.0,24.0,21.0,3050,,4,4,,5500.0,474,370,427
2024,BMW,BMW,X1 M35i,23.0,31.0,26.0,2500,,5,5,,2750.0,377,282,334
2024,BMW,BMW,X1 xDrive28i,25.0,34.0,28.0,2300,,6,6,,1750.0,357,261,314
2024,BMW,BMW,X2 M35i,23.0,32.0,26.0,2500,,5,5,,2750.0,382,272,333
2024,BMW,BMW,X2 xDrive28i,24.0,33.0,28.0,2300,,6,6,,1750.0,361,265,318
2024,BMW,BMW,X3 M,15.0,20.0,17.0,3800,,3,3,,9250.0,587,437,519
2024,BMW,BMW,X3 M Competition,15.0,20.0,17.0,3800,,3,3,,9250.0,587,437,519
2024,BMW,BMW,X3 M40i,21.0,26.0,23.0,2800,,5,5,,4250.0,411,338,378
2024,BMW,BMW,X3 xDrive30i,21.0,28.0,24.0,2700,,5,5,,3750.0,413,315,369
2024,BMW,BMW,X4 M,15.0,20.0,17.0,3800,,3,3,,9250.0,587,437,519
2024,BMW,BMW,X4 M Competition,15.0,20.0,17.0,3800,,3,3,,9250.0,587,437,519
2024,BMW,BMW,X4 M40i,21.0,26.0,23.0,2800,,5,5,,4250.0,411,338,378
2024,BMW,BMW,X4 xDrive30i,21.0,28.0,24.0,2700,,5,5,,3750.0,413,315,369
2024,General Motors,Buick,ENCORE GX AWD,26.0,28.0,27.0,2000,,5,5,,250.0,346,318,333
2024,General Motors,Buick,ENVISION AWD,22.0,28.0,24.0,2250,,5,5,,1500.0,404,314,371
2024,General Motors,Cadillac,XT4 AWD,23.0,28.0,25.0,2600,,5,5,,3250.0,395,318,360
2024,General Motors,Cadillac,XT5 AWD,21.0,27.0,23.0,2800,,5,5,,4250.0,422,329,386
2024,General Motors,Cadillac,XT5 AWD,18.0,26.0,21.0,2550,,4,4,,3000.0,486,348,424
2024,General Motors,Cadillac,XT6 AWD,21.0,26.0,23.0,2800,,5,5,,4250.0,422,341,386
2024,General Motors,Cadillac,XT6 AWD,18.0,25.0,21.0,2550,,4,4,,3000.0,495,358,433
2024,General Motors,Chevrolet,BLAZER AWD,22.0,27.0,24.0,2250,,5,5,,1500.0,402,328,368
2024,General Motors,Chevrolet,BLAZER AWD,18.0,26.0,21.0,2550,,4,4,,3000.0,485,345,422
2024,General Motors,Chevrolet,EQUINOX AWD,24.0,30.0,26.0,2100,,5,5,,750.0,362,292,339
2024,General Motors,Chevrolet,TRAILBLAZER AWD,26.0,29.0,27.0,2000,,5,5,,250.0,342,305,329
2024,FCA US LLC,Dodge,Hornet AWD,21.0,29.0,24.0,2250,,5,5,,1500.0,423,309,371
2024,Ford Motor Company,Ford,BRONCO 4WD,20.0,21.0,20.0,2700,,4,4,,3750.0,453,423,444
2024,Ford Motor Company,Ford,BRONCO 4WD,20.0,21.0,20.0,2700,,4,4,,3750.0,452,422,438
2024,Ford Motor Company,Ford,BRONCO 4WD,19.0,21.0,20.0,2700,,4,4,,3750.0,470,429,452
2024,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,16.0,18.0,17.0,3200,,3,3,,6250.0,551,497,526
2024,Ford Motor Company,Ford,BRONCO BADLANDS 4WD,17.0,17.0,17.0,3200,,3,3,,6250.0,520,523,523
2024,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,18.0,18.0,18.0,3000,,4,4,,5250.0,494,493,494
2024,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,16.0,18.0,17.0,3200,,3,3,,6250.0,556,493,523
2024,Ford Motor Company,Ford,BRONCO BLACK DIAMOND 4WD,18.0,18.0,18.0,3000,,4,4,,5250.0,494,495,495
2024,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,18.0,17.0,18.0,3000,,4,4,,5250.0,494,522,494
2024,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,16.0,18.0,17.0,3200,,3,3,,6250.0,556,493,523
2024,Ford Motor Company,Ford,BRONCO SASQUATCH 4WD,17.0,17.0,17.0,3200,,3,3,,6250.0,529,515,522
2024,Ford Motor Company,Ford,BRONCO SPORT 4WD,25.0,29.0,26.0,2100,,5,5,,750.0,351,307,342
2024,Ford Motor Company,Ford,BRONCO SPORT 4WD,21.0,26.0,23.0,2350,,5,5,,2000.0,424,342,386
2024,Ford Motor Company,Ford,EDGE AWD,21.0,28.0,23.0,2350,,5,5,,2000.0,433,314,380
2024,Ford Motor Company,Ford,EDGE AWD,21.0,28.0,23.0,2350,,5,5,,2000.0,433,315,380
2024,Ford Motor Company,Ford,EDGE AWD,19.0,25.0,21.0,2550,,4,4,,3000.0,475,349,418
2024,Ford Motor Company,Ford,ESCAPE AWD,26.0,32.0,28.0,1950,,6,6,0.0,,348,278,317
2024,Ford Motor Company,Ford,ESCAPE AWD,23.0,31.0,26.0,2100,,5,5,,750.0,387,286,341
2024,Ford Motor Company,Ford,ESCAPE AWD HEV,42.0,36.0,39.0,1400,,7,7,2750.0,,208,246,225
2024,Hyundai,GENESIS,GV70 AWD,22.0,28.0,24.0,2700,,5,5,,3750.0,409,320,369
2024,Hyundai,GENESIS,GV70 AWD,19.0,26.0,22.0,2950,,5,5,,5000.0,457,347,408
2024,Hyundai,GENESIS,GV70 AWD,18.0,24.0,20.0,3200,,4,4,,6250.0,492,379,441
2024,General Motors,GMC,TERRAIN AWD,23.0,28.0,25.0,2150,,5,5,,1000.0,381,318,356
2024,Honda,Honda,CR-V AWD,27.0,32.0,29.0,1850,,6,6,500.0,,328,277,305
2024,Honda,Honda,CR-V AWD,40.0,34.0,37.0,1450,,7,7,2500.0,,218,259,237
2024,Honda,Honda,PASSPORT AWD,19.0,24.0,21.0,2550,,4,4,,3000.0,459,364,416
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,24.0,29.0,26.0,2100,,5,5,,750.0,364,306,337
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,26.0,29.0,27.0,2000,,5,5,,250.0,341,300,323
2024,Hyundai,HYUNDAI MOTOR COMPANY,Kona AWD,27.0,29.0,28.0,1950,,6,6,0.0,,332,302,319
2024,Hyundai,HYUNDAI MOTOR COMPANY,Palisade AWD,19.0,24.0,21.0,2550,,4,4,,3000.0,462,367,420
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,19.0,27.0,22.0,2450,,5,5,,2500.0,462,330,403
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Cruz AWD,21.0,25.0,23.0,2350,,5,5,,2000.0,420,354,390
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD,20.0,28.0,23.0,2350,,5,5,,2000.0,450,322,392
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe AWD XRT,19.0,26.0,22.0,2450,,5,5,,2500.0,461,346,409
2024,Hyundai,HYUNDAI MOTOR COMPANY,Santa Fe Hybrid AWD,35.0,34.0,34.0,1600,,7,7,1750.0,,255,262,258
2024,Hyundai,HYUNDAI MOTOR COMPANY,Tucson AWD,23.0,29.0,25.0,2150,,5,5,,1000.0,381,310,349
2024,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid,37.0,36.0,37.0,1450,,7,7,2500.0,,240,251,245
2024,Hyundai,HYUNDAI MOTOR COMPANY,Tucson Hybrid Blue,38.0,38.0,38.0,1400,,7,7,2750.0,,238,237,238
2024,Nissan,INFINITI,QX50 AWD,22.0,28.0,25.0,2600,,5,5,,3250.0,406,319,357
2024,Nissan,INFINITI,QX55 AWD,22.0,28.0,25.0,2600,,5,5,,3250.0,406,314,364
2024,Jaguar Land Rover L,Jaguar,E-PACE,20.0,26.0,23.0,2800,,5,5,,4250.0,438,349,398
2024,Jaguar Land Rover L,Jaguar,F-PACE,22.0,27.0,24.0,2700,,5,5,,3750.0,409,335,376
2024,Jaguar Land Rover L,Jaguar,F-PACE P400 MHEV,19.0,25.0,21.0,3050,,4,4,,5500.0,473,354,420
2024,Jaguar Land Rover L,Jaguar,F-PACE SVR,15.0,21.0,17.0,3800,,3,3,,9250.0,591,430,518
2024,FCA US LLC,Jeep,Compass 4X4,24.0,32.0,27.0,2000,,5,5,,250.0,373,278,330
2024,FCA US LLC,Jeep,Wrangler 2dr 4X4,20.0,23.0,21.0,2550,,4,4,,3000.0,439,387,416
2024,FCA US LLC,Jeep,Wrangler 2dr 4X4,18.0,24.0,20.0,2700,,4,4,,3750.0,490,373,437
2024,FCA US LLC,Jeep,Wrangler 2dr 4X4,17.0,23.0,19.0,2850,,4,4,,4500.0,525,386,462
2024,FCA US LLC,Jeep,Wrangler 4dr 4X4,20.0,22.0,21.0,2550,,4,4,,3000.0,452,394,426
2024,FCA US LLC,Jeep,Wrangler 4dr 4X4,18.0,23.0,20.0,2700,,4,4,,3750.0,507,382,451
2024,FCA US LLC,Jeep,Wrangler 4dr 4X4,16.0,22.0,19.0,2850,,4,4,,4500.0,542,396,476
2024,FCA US LLC,Jeep,Wrangler 4dr 4X4,13.0,16.0,14.0,4600,,2,2,,13250.0,705,545,633
2024,FCA US LLC,Jeep,Wrangler Rubicon 2dr 4X4,16.0,20.0,18.0,3000,,4,4,,5250.0,547,445,501
2024,FCA US LLC,Jeep,Wrangler Rubicon 4dr 4X4,16.0,19.0,17.0,3200,,3,3,,6250.0,565,459,518
2024,Kia,KIA,Seltos AWD,25.0,27.0,26.0,2100,,5,5,,750.0,355,328,343
2024,Kia,KIA,Seltos AWD,27.0,31.0,29.0,1850,,6,6,500.0,,331,282,309
2024,Kia,KIA,Sorento AWD,20.0,27.0,23.0,2350,,5,5,,2000.0,438,329,389
2024,Kia,KIA,Sorento AWD,23.0,28.0,25.0,2150,,5,5,,1000.0,387,321,357
2024,Kia,KIA,Sorento Hybrid AWD,36.0,33.0,34.0,1600,,7,7,1750.0,,252,274,262
2024,Kia,KIA,Sportage AWD,23.0,26.0,25.0,2150,,5,5,,1000.0,382,339,363
2024,Kia,KIA,Sportage Hybrid AWD,38.0,38.0,38.0,1400,,7,7,2750.0,,234,236,235
2024,Kia,KIA,Sportage Hybrid FWD,42.0,44.0,43.0,1250,,8,8,3500.0,,210,200,206
2024,Kia,KIA,Sportage X-pro,23.0,30.0,26.0,2100,,5,5,,750.0,384,294,344
2024,Kia,KIA,Telluride AWD,18.0,24.0,20.0,2700,,4,4,,3750.0,494,378,442
2024,Jaguar Land Rover L,Land Rover,Discovery Sport,19.0,23.0,20.0,3200,,4,4,,6250.0,482,381,437
2024,Jaguar Land Rover L,Land Rover,Range Rover Evoque,20.0,27.0,22.0,2950,,5,5,,5000.0,451,334,398
2024,Jaguar Land Rover L,Land Rover,Range Rover Velar,22.0,26.0,23.0,2800,,5,5,,4250.0,415,339,381
2024,Jaguar Land Rover L,Land Rover,Range Rover Velar P340 MHEV,19.0,26.0,22.0,2950,,5,5,,5000.0,460,343,407
2024,Jaguar Land Rover L,Land Rover,Range Rover Velar P400 MHEV,19.0,25.0,21.0,3050,,4,4,,5500.0,473,354,420
2024,Toyota,LEXUS,NX 250 AWD,25.0,32.0,28.0,1950,,6,6,0.0,,352,276,318
2024,Toyota,LEXUS,NX 350 AWD,21.0,28.0,24.0,2700,,5,5,,3750.0,414,317,370
2024,Toyota,LEXUS,NX 350 AWD F SPORT,21.0,28.0,24.0,2700,,5,5,,3750.0,420,309,370
2024,Toyota,LEXUS,NX 350h AWD,41.0,37.0,39.0,1650,,7,7,1500.0,,212,235,225
2024,Toyota,LEXUS,NX 350h AWD,41.0,37.0,39.0,1650,,7,7,1500.0,,212,235,225
2024,Toyota,LEXUS,RX 350 AWD,21.0,28.0,24.0,2700,,5,5,,3750.0,418,313,371
2024,Toyota,LEXUS,RX 350h AWD,37.0,34.0,36.0,1800,,7,7,750.0,,234,255,243
2024,Toyota,LEXUS,RX 500h AWD,27.0,28.0,27.0,2400,,5,5,,2250.0,325,314,320
2024,Ford Motor Company,Lincoln,CORSAIR AWD,21.0,28.0,24.0,2250,,5,5,,1500.0,423,314,374
2024,Ford Motor Company,Lincoln,NAUTILUS AWD,21.0,29.0,24.0,2250,,5,5,,1500.0,423,307,371
2024,Ford Motor Company,Lincoln,NAUTILUS HEV AWD,30.0,31.0,30.0,1800,,6,6,750.0,,295,283,290
2024,Maserati,MASERATI,Grecale GT,22.0,29.0,25.0,2600,,5,5,,3250.0,395,298,351
2024,Maserati,MASERATI,Grecale Modena,22.0,29.0,25.0,2600,,5,5,,3250.0,395,298,351
2024,Maserati,MASERATI,Grecale Trofeo,18.0,25.0,20.0,3200,,4,4,,6250.0,495,354,432
2024,MAZDA,MAZDA,CX-30 4WD,22.0,30.0,25.0,2150,,5,5,,1000.0,398,299,353
2024,MAZDA,MAZDA,CX-30 4WD,26.0,33.0,29.0,1850,,6,6,500.0,,341,269,309
2024,MAZDA,MAZDA,CX-5 4WD,23.0,29.0,25.0,2150,,5,5,,1000.0,382,308,349
2024,MAZDA,MAZDA,CX-5 4WD,26.0,31.0,28.0,1950,,6,6,0.0,,343,291,320
2024,MAZDA,MAZDA,CX-5 4WD,22.0,27.0,24.0,2250,,5,5,,1500.0,406,326,370
2024,MAZDA,MAZDA,MAZDA CX-50 4WD,23.0,29.0,25.0,2150,,5,5,,1000.0,393,310,356
2024,MAZDA,MAZDA,MAZDA CX-50 4WD,24.0,30.0,27.0,2000,,5,5,,250.0,368,295,335
2024,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC,19.0,25.0,21.0,3050,,4,4,,5500.0,476,357,423
2024,Mercedes-Benz,Mercedes-Benz,AMG GLC 43 4MATIC (coupe),18.0,24.0,21.0,3050,,4,4,,5500.0,483,371,433
2024,Mercedes-Benz,Mercedes-Benz,GLA 250 4MATIC,24.0,32.0,27.0,2400,,5,5,,2250.0,366,276,325
2024,Mercedes-Benz,Mercedes-Benz,GLB 250 4MATIC,24.0,32.0,27.0,2400,,5,5,,2250.0,373,278,330
2024,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC,24.0,32.0,27.0,2400,,5,5,,2250.0,372,281,331
2024,Mercedes-Benz,Mercedes-Benz,GLC 300 4MATIC (Coupe),24.0,30.0,26.0,2500,,5,5,,2750.0,379,294,340
2024,Mercedes-Benz,Mercedes-Benz,GLE 350,21.0,28.0,24.0,2700,,5,5,,3750.0,415,314,369
2024,Mercedes-Benz,Mercedes-Benz,GLE 350 4MATIC,20.0,27.0,23.0,2800,,5,5,,4250.0,433,324,384
2024,Nissan,MITSUBISHI MOTORS,Outlander 4WD,24.0,30.0,26.0,2100,,5,5,,750.0,364,297,342
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS 4WD,25.0,26.0,25.0,2150,,5,5,,1000.0,354,338,353
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,ECLIPSE CROSS ES 4WD,25.0,28.0,26.0,2100,,5,5,,750.0,354,312,339
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 4WD,23.0,29.0,26.0,2100,,5,5,,750.0,377,302,343
2024,Mitsubishi Motors Co,Mitsubishi Motors Corporation,Outlander Sport 4WD,23.0,28.0,25.0,2150,,5,5,,1000.0,383,309,350
2024,Nissan,NISSAN,PATHFINDER 4WD,21.0,27.0,23.0,2350,,5,5,,2000.0,424,325,379
2024,Nissan,NISSAN,PATHFINDER 4WD ROCK CREEK,20.0,23.0,21.0,3050,,4,4,,5500.0,452,377,418
2024,Nissan,NISSAN,ROGUE AWD,28.0,35.0,31.0,1750,,6,6,1000.0,,317,254,287
2024,Nissan,NISSAN,ROGUE AWD SL/PLATINUM,28.0,34.0,31.0,1750,,6,6,1000.0,,318,262,287
2024,Porsche,Porsche,Macan,19.0,25.0,21.0,3050,,4,4,,5500.0,468,352,424
2024,Porsche,Porsche,Macan GTS,17.0,22.0,19.0,3400,,4,4,,7250.0,506,403,466
2024,Porsche,Porsche,Macan S,17.0,23.0,19.0,3400,,4,4,,7250.0,520,381,466
2024,Porsche,Porsche,Macan T,19.0,25.0,21.0,3050,,4,4,,5500.0,463,361,417
2024,Subaru,Subaru,CROSSTREK AWD,27.0,34.0,29.0,1850,,6,6,500.0,,331,263,300
2024,Subaru,Subaru,CROSSTREK AWD,26.0,33.0,29.0,1850,,6,6,500.0,,335,269,305
2024,Subaru,Subaru,CROSSTREK WILDERNESS AWD,25.0,29.0,27.0,2000,,5,5,,250.0,353,306,332
2024,Subaru,Subaru,FORESTER AWD,26.0,33.0,29.0,1850,,6,6,500.0,,341,272,310
2024,Subaru,Subaru,FORESTER WILDERNESS AWD,25.0,28.0,26.0,2100,,5,5,,750.0,359,313,338
2024,Subaru,Subaru,OUTBACK AWD,22.0,29.0,25.0,2150,,5,5,,1000.0,398,304,356
